question_text,correct_answer,hint,explanation,difficulty,tags,active
Rearrange (Gngooni) to reference a valid ward in Magarini Constituency - Kilifi County in Kenya,Gongoni,The Ward starts with GON,The ward Gongoni is in Magarini Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Snaokhe) to reference a valid ward in Kilgoris Constituency - Narok County in Kenya,Shankoe,The Ward starts with SHA,The ward Shankoe is in Kilgoris Constituency - Narok County.,1,"geography,ward,kenya",TRUE
Rearrange (Ntwhaa) to reference a valid ward in Siakago Constituency - Embu County in Kenya,Nthawa,The Ward starts with NTH,The ward Nthawa is in Siakago Constituency - Embu County.,1,"geography,ward,kenya",TRUE
Rearrange (Khawnozteni) to reference a valid ward in Makueni Constituency - Makueni County in Kenya,Kathonzweni,The Ward starts with KAT,The ward Kathonzweni is in Makueni Constituency - Makueni County.,2,"geography,ward,kenya",TRUE
Rearrange (Kmoorack) to reference a valid ward in Embakasi Central Constituency - Nairobi County in Kenya,Komarock,The Ward starts with KOM,The ward Komarock is in Embakasi Central Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Mgajoe) to reference a valid ward in Bomachoge Chache Constituency - Kisii County in Kenya,Majoge,The Ward starts with MAJ,The ward Majoge is in Bomachoge Chache Constituency - Kisii County.,1,"geography,ward,kenya",TRUE
Rearrange (Srihu) to reference a valid ward in Hamisi Constituency - Vihiga County in Kenya,Shiru,The Ward starts with SHI,The ward Shiru is in Hamisi Constituency - Vihiga County.,1,"geography,ward,kenya",TRUE
Rearrange (Landwayni) to reference a valid ward in Sirisia Constituency - Bungoma County in Kenya,Lwandanyi,The Ward starts with LWA,The ward Lwandanyi is in Sirisia Constituency - Bungoma County.,2,"geography,ward,kenya",TRUE
Rearrange (Kocoohgro) to reference a valid ward in Ruaraka Constituency - Nairobi County in Kenya,Korogocho,The Ward starts with KOR,The ward Korogocho is in Ruaraka Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Laiknuyi) to reference a valid ward in Likuyani Constituency - Kakamega County in Kenya,Likuyani,The Ward starts with LIK,The ward Likuyani is in Likuyani Constituency - Kakamega County.,2,"geography,ward,kenya",TRUE
Rearrange (Icunhi) to reference a valid ward in Nyaribari Masaba Constituency - Kisii County in Kenya,Ichuni,The Ward starts with ICH,The ward Ichuni is in Nyaribari Masaba Constituency - Kisii County.,1,"geography,ward,kenya",TRUE
Rearrange (Monguma) to reference a valid ward in Vihiga Constituency - Vihiga County in Kenya,Mungoma,The Ward starts with MUN,The ward Mungoma is in Vihiga Constituency - Vihiga County.,1,"geography,ward,kenya",TRUE
Rearrange (Nerenddu) to reference a valid ward in Kabete Constituency - Kiambu County in Kenya,Ndenderu,The Ward starts with NDE,The ward Ndenderu is in Kabete Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Ddaaab) to reference a valid ward in Dadaab Constituency - Garissa County in Kenya,Dadaab,The Ward starts with DAD,The ward Dadaab is in Dadaab Constituency - Garissa County.,1,"geography,ward,kenya",TRUE
Rearrange (Mdiunikni) to reference a valid ward in Galole Constituency - Tana River County in Kenya,Mikinduni,The Ward starts with MIK,The ward Mikinduni is in Galole Constituency - Tana River County.,2,"geography,ward,kenya",TRUE
Rearrange (Boegka) to reference a valid ward in Kitutu Chache South Constituency - Kisii County in Kenya,Bogeka,The Ward starts with BOG,The ward Bogeka is in Kitutu Chache South Constituency - Kisii County.,1,"geography,ward,kenya",TRUE
Rearrange (Mielli) to reference a valid ward in Narok North Constituency - Narok County in Kenya,Melili,The Ward starts with MEL,The ward Melili is in Narok North Constituency - Narok County.,1,"geography,ward,kenya",TRUE
Rearrange (Kiybaet) to reference a valid ward in Mosop Constituency - Nandi County in Kenya,Kabiyet,The Ward starts with KAB,The ward Kabiyet is in Mosop Constituency - Nandi County.,1,"geography,ward,kenya",TRUE
Rearrange (Auumtabni) to reference a valid ward in Igembe North Constituency - Meru County in Kenya,Antuambui,The Ward starts with ANT,The ward Antuambui is in Igembe North Constituency - Meru County.,2,"geography,ward,kenya",TRUE
Rearrange (Monohgbi) to reference a valid ward in Taveta Constituency - Taita Taveta County in Kenya,Mboghoni,The Ward starts with MBO,The ward Mboghoni is in Taveta Constituency - Taita Taveta County.,2,"geography,ward,kenya",TRUE
Rearrange (Shlela) to reference a valid ward in Malindi Constituency - Kilifi County in Kenya,Shella,The Ward starts with SHE,The ward Shella is in Malindi Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Gidkoni) to reference a valid ward in Mukurweni Constituency - Nyeri County in Kenya,Gikondi,The Ward starts with GIK,The ward Gikondi is in Mukurweni Constituency - Nyeri County.,1,"geography,ward,kenya",TRUE
Rearrange (Sgeormie) to reference a valid ward in Ugunja Constituency - Siaya County in Kenya,Sigomere,The Ward starts with SIG,The ward Sigomere is in Ugunja Constituency - Siaya County.,2,"geography,ward,kenya",TRUE
Rearrange (Sehrire) to reference a valid ward in Lurambi Constituency - Kakamega County in Kenya,Shirere,The Ward starts with SHI,The ward Shirere is in Lurambi Constituency - Kakamega County.,1,"geography,ward,kenya",TRUE
Rearrange (Rathiwa) to reference a valid ward in Kangema Constituency - Murang'a County in Kenya,Rwathia,The Ward starts with RWA,The ward Rwathia is in Kangema Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Bklooi) to reference a valid ward in Webuye West Constituency - Bungoma County in Kenya,Bokoli,The Ward starts with BOK,The ward Bokoli is in Webuye West Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Mchaue) to reference a valid ward in Njoro Constituency - Nakuru County in Kenya,Mauche,The Ward starts with MAU,The ward Mauche is in Njoro Constituency - Nakuru County.,1,"geography,ward,kenya",TRUE
Rearrange (Sknooi) to reference a valid ward in Kilifi North Constituency - Kilifi County in Kenya,Sokoni,The Ward starts with SOK,The ward Sokoni is in Kilifi North Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Kbriii) to reference a valid ward in Karachuonyo Constituency - Homa Bay County in Kenya,Kibiri,The Ward starts with KIB,The ward Kibiri is in Karachuonyo Constituency - Homa Bay County.,1,"geography,ward,kenya",TRUE
Rearrange (Gaurihti) to reference a valid ward in Roysambu Constituency - Nairobi County in Kenya,Githurai,The Ward starts with GIT,The ward Githurai is in Roysambu Constituency - Nairobi County.,2,"geography,ward,kenya",TRUE
Rearrange (Nrdubemi) to reference a valid ward in Kiambu Constituency - Kiambu County in Kenya,Ndumberi,The Ward starts with NDU,The ward Ndumberi is in Kiambu Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Kgemnai) to reference a valid ward in Westlands Constituency - Nairobi County in Kenya,Kangemi,The Ward starts with KAN,The ward Kangemi is in Westlands Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Btue) to reference a valid ward in Wajir North Constituency - Wajir County in Kenya,Bute,The Ward starts with BUT,The ward Bute is in Wajir North Constituency - Wajir County.,1,"geography,ward,kenya",TRUE
Rearrange (Mnogodo) to reference a valid ward in Emurua Dikirr Constituency - Narok County in Kenya,Mogondo,The Ward starts with MOG,The ward Mogondo is in Emurua Dikirr Constituency - Narok County.,1,"geography,ward,kenya",TRUE
Rearrange (Kanlayuo) to reference a valid ward in Karachuonyo Constituency - Homa Bay County in Kenya,Kanyaluo,The Ward starts with KAN,The ward Kanyaluo is in Karachuonyo Constituency - Homa Bay County.,2,"geography,ward,kenya",TRUE
Rearrange (Kirramii) to reference a valid ward in Manyatta Constituency - Embu County in Kenya,Kirimari,The Ward starts with KIR,The ward Kirimari is in Manyatta Constituency - Embu County.,2,"geography,ward,kenya",TRUE
Rearrange (Gaibtahi) to reference a valid ward in Kinangop Constituency - Nyandarua County in Kenya,Githabai,The Ward starts with GIT,The ward Githabai is in Kinangop Constituency - Nyandarua County.,2,"geography,ward,kenya",TRUE
Rearrange (Ntuenne) to reference a valid ward in Igembe North Constituency - Meru County in Kenya,Ntunene,The Ward starts with NTU,The ward Ntunene is in Igembe North Constituency - Meru County.,1,"geography,ward,kenya",TRUE
Rearrange (Lhokiacr) to reference a valid ward in Turkana South Constituency - Turkana County in Kenya,Lokichar,The Ward starts with LOK,The ward Lokichar is in Turkana South Constituency - Turkana County.,2,"geography,ward,kenya",TRUE
Rearrange (Mgirei) to reference a valid ward in Bomet East Constituency - Bomet County in Kenya,Merigi,The Ward starts with MER,The ward Merigi is in Bomet East Constituency - Bomet County.,1,"geography,ward,kenya",TRUE
Rearrange (Cphenaeglt) to reference a valid ward in Buret Constituency - Bomet County in Kenya,Cheplanget,The Ward starts with CHE,The ward Cheplanget is in Buret Constituency - Bomet County.,2,"geography,ward,kenya",TRUE
Rearrange (Ruhcu) to reference a valid ward in Kandara Constituency - Murang'a County in Kenya,Ruchu,The Ward starts with RUC,The ward Ruchu is in Kandara Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Pmua) to reference a valid ward in Kinango Constituency - Kwale County in Kenya,Puma,The Ward starts with PUM,The ward Puma is in Kinango Constituency - Kwale County.,1,"geography,ward,kenya",TRUE
Rearrange (Logsnia) to reference a valid ward in Bomet East Constituency - Bomet County in Kenya,Longisa,The Ward starts with LON,The ward Longisa is in Bomet East Constituency - Bomet County.,1,"geography,ward,kenya",TRUE
Rearrange (Twoshinp) to reference a valid ward in Kiharu Constituency - Murang'a County in Kenya,Township,The Ward starts with TOW,The ward Township is in Kiharu Constituency - Murang'a County.,2,"geography,ward,kenya",TRUE
Rearrange (Tnisowhp) to reference a valid ward in West Mugirango Constituency - Nyamira County in Kenya,Township,The Ward starts with TOW,The ward Township is in West Mugirango Constituency - Nyamira County.,2,"geography,ward,kenya",TRUE
Rearrange (Chaskekii) to reference a valid ward in Mt. Elgon Constituency - Bungoma County in Kenya,Chesikaki,The Ward starts with CHE,The ward Chesikaki is in Mt. Elgon Constituency - Bungoma County.,2,"geography,ward,kenya",TRUE
Rearrange (Mpentei) to reference a valid ward in Kilifi South Constituency - Kilifi County in Kenya,Mtepeni,The Ward starts with MTE,The ward Mtepeni is in Kilifi South Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (uuN) to reference a valid ward in Mwingi East Constituency - Kitui County in Kenya,Nuu,The Ward starts with NUU,The ward Nuu is in Mwingi East Constituency - Kitui County.,1,"geography,ward,kenya",TRUE
Rearrange (Kairha) to reference a valid ward in Kiambaa Constituency - Kiambu County in Kenya,Kihara,The Ward starts with KIH,The ward Kihara is in Kiambaa Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Kahwaa) to reference a valid ward in Roysambu Constituency - Nairobi County in Kenya,Kahawa,The Ward starts with KAH,The ward Kahawa is in Roysambu Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Buslai) to reference a valid ward in Sabatia Constituency - Vihiga County in Kenya,Busali,The Ward starts with BUS,The ward Busali is in Sabatia Constituency - Vihiga County.,1,"geography,ward,kenya",TRUE
Rearrange (Muaumta) to reference a valid ward in Lugari Constituency - Kakamega County in Kenya,Mautuma,The Ward starts with MAU,The ward Mautuma is in Lugari Constituency - Kakamega County.,1,"geography,ward,kenya",TRUE
Rearrange (Bawgrai) to reference a valid ward in Gichugu Constituency - Kirinyaga County in Kenya,Baragwi,The Ward starts with BAR,The ward Baragwi is in Gichugu Constituency - Kirinyaga County.,1,"geography,ward,kenya",TRUE
Rearrange (Lgooalrin) to reference a valid ward in Kilgoris Constituency - Narok County in Kenya,Lolgorian,The Ward starts with LOL,The ward Lolgorian is in Kilgoris Constituency - Narok County.,2,"geography,ward,kenya",TRUE
Rearrange (Naayyima) to reference a valid ward in West Mugirango Constituency - Nyamira County in Kenya,Nyamaiya,The Ward starts with NYA,The ward Nyamaiya is in West Mugirango Constituency - Nyamira County.,2,"geography,ward,kenya",TRUE
Rearrange (Ktiiria) to reference a valid ward in Ndaragwa Constituency - Nyandarua County in Kenya,Kiriita,The Ward starts with KIR,The ward Kiriita is in Ndaragwa Constituency - Nyandarua County.,1,"geography,ward,kenya",TRUE
Rearrange (Soakmahhhko) to reference a valid ward in Hamisi Constituency - Vihiga County in Kenya,Shamakhokho,The Ward starts with SHA,The ward Shamakhokho is in Hamisi Constituency - Vihiga County.,2,"geography,ward,kenya",TRUE
Rearrange (Kriu) to reference a valid ward in Kangema Constituency - Murang'a County in Kenya,Kiru,The Ward starts with KIR,The ward Kiru is in Kangema Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Mrrugunau) to reference a valid ward in Kipipiri Constituency - Nyandarua County in Kenya,Murungaru,The Ward starts with MUR,The ward Murungaru is in Kipipiri Constituency - Nyandarua County.,2,"geography,ward,kenya",TRUE
Rearrange (Natahu) to reference a valid ward in Igembe North Constituency - Meru County in Kenya,Naathu,The Ward starts with NAA,The ward Naathu is in Igembe North Constituency - Meru County.,1,"geography,ward,kenya",TRUE
Rearrange (Wtmaau) to reference a valid ward in Kilifi North Constituency - Kilifi County in Kenya,Watamu,The Ward starts with WAT,The ward Watamu is in Kilifi North Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Mrukue) to reference a valid ward in Ndia Constituency - Kirinyaga County in Kenya,Mukure,The Ward starts with MUK,The ward Mukure is in Ndia Constituency - Kirinyaga County.,1,"geography,ward,kenya",TRUE
Rearrange (Kiasgau) to reference a valid ward in Mwatate Constituency - Taita Taveta County in Kenya,Kasigau,The Ward starts with KAS,The ward Kasigau is in Mwatate Constituency - Taita Taveta County.,1,"geography,ward,kenya",TRUE
Rearrange (Noligba) to reference a valid ward in Thika Town Constituency - Kiambu County in Kenya,Ngoliba,The Ward starts with NGO,The ward Ngoliba is in Thika Town Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Wlaadi) to reference a valid ward in Belgut Constituency - Kericho County in Kenya,Waldai,The Ward starts with WAL,The ward Waldai is in Belgut Constituency - Kericho County.,1,"geography,ward,kenya",TRUE
Rearrange (Mgbomao) to reference a valid ward in Kitutu Masaba Constituency - Nyamira County in Kenya,Magombo,The Ward starts with MAG,The ward Magombo is in Kitutu Masaba Constituency - Nyamira County.,1,"geography,ward,kenya",TRUE
Rearrange (Nkmoo) to reference a valid ward in Tigania West Constituency - Meru County in Kenya,Nkomo,The Ward starts with NKO,The ward Nkomo is in Tigania West Constituency - Meru County.,1,"geography,ward,kenya",TRUE
Rearrange (Mhucatha) to reference a valid ward in Kiambaa Constituency - Kiambu County in Kenya,Muchatha,The Ward starts with MUC,The ward Muchatha is in Kiambaa Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Kasohko) to reference a valid ward in Bumula Constituency - Bungoma County in Kenya,Khasoko,The Ward starts with KHA,The ward Khasoko is in Bumula Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Nedyia) to reference a valid ward in Limuru Constituency - Kiambu County in Kenya,Ndeiya,The Ward starts with NDE,The ward Ndeiya is in Limuru Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
